k,feature,mean_abs_shap
5,num__num__log_elapsed_h,0.2324998527765274
5,num__num__mean_gap_h,0.08683110028505325
5,num__num__hour_of_k,0.038489922881126404
5,num__num__dow_of_k,0.0418553352355957
5,num__num__arrivals_24h,0.13013477623462677
5,num__num__arrivals_7d,0.5667374134063721
5,num__static__opened_hour,0.06396587938070297
5,num__static__opened_dow,0.18674905598163605
5,num__static__opened_is_offhours,0.004508634097874165
5,num__dyn_num__reassignment_count,0.024689223617315292
5,num__dyn_num__reopen_count,0.0011190095683559775
5,num__dyn_num__sys_mod_count,0.0042141941376030445
5,num__dyn_cat__assigned_to_known,0.04410145804286003
5,num__static__knowledge,0.2194252610206604
5,num__static__u_priority_confirmation,0.0
5,num__static__cmdb_ci_known,7.942455704323947e-05
5,cat__dyn_cat__priority_1 - Critical,0.07158120721578598
5,cat__dyn_cat__priority_2 - High,0.10908474773168564
5,cat__dyn_cat__priority_3 - Moderate,0.07916196435689926
5,cat__dyn_cat__priority_4 - Low,0.12451758235692978
5,cat__static__category_Category 13,0.0013145095435902476
5,cat__static__category_Category 17,2.4945486075012013e-05
5,cat__static__category_Category 19,0.00013041526835877448
5,cat__static__category_Category 20,0.006448162253946066
5,cat__static__category_Category 22,0.0
5,cat__static__category_Category 23,0.003396776271983981
5,cat__static__category_Category 24,0.009009885601699352
5,cat__static__category_Category 26,0.011442610062658787
5,cat__static__category_Category 28,0.0013844019267708063
5,cat__static__category_Category 32,0.0031470060348510742
5,cat__static__category_Category 34,0.0011392398737370968
5,cat__static__category_Category 35,7.344601908698678e-05
5,cat__static__category_Category 37,0.004254496656358242
5,cat__static__category_Category 38,1.687790427240543e-05
5,cat__static__category_Category 40,0.0012991658877581358
5,cat__static__category_Category 41,0.0
5,cat__static__category_Category 42,0.004013971891254187
5,cat__static__category_Category 43,0.0030035939998924732
5,cat__static__category_Category 44,0.000897472957149148
5,cat__static__category_Category 45,0.004684155341237783
5,cat__static__category_Category 46,0.030642932280898094
5,cat__static__category_Category 51,0.0010319934226572514
5,cat__static__category_Category 53,0.0019231322221457958
5,cat__static__category_Category 55,0.0001445757079636678
5,cat__static__category_Category 57,0.01510827150195837
5,cat__static__category_Category 61,0.004404851701110601
5,cat__static__category_Category 63,0.0
5,cat__static__category_Category 7,0.0
5,cat__static__category_Category 8,0.0002892345073632896
5,cat__static__category_Category 9,0.008276933804154396
5,cat__static__category_infrequent_sklearn,0.002513899002224207
5,cat__static__subcategory_Subcategory 103,0.0030842768028378487
5,cat__static__subcategory_Subcategory 107,0.0
5,cat__static__subcategory_Subcategory 114,0.0009920625016093254
5,cat__static__subcategory_Subcategory 117,0.0016571799060329795
5,cat__static__subcategory_Subcategory 123,0.0007781626773066819
5,cat__static__subcategory_Subcategory 125,0.00010154842311749235
5,cat__static__subcategory_Subcategory 130,6.646059773629531e-05
5,cat__static__subcategory_Subcategory 134,7.146628195187077e-05
5,cat__static__subcategory_Subcategory 135,0.001258566975593567
5,cat__static__subcategory_Subcategory 150,0.0035519420634955168
5,cat__static__subcategory_Subcategory 154,2.502142706362065e-05
5,cat__static__subcategory_Subcategory 16,0.00015530746895819902
5,cat__static__subcategory_Subcategory 163,0.0051162270829081535
5,cat__static__subcategory_Subcategory 164,0.0016781528247520328
5,cat__static__subcategory_Subcategory 168,0.0003039026923943311
5,cat__static__subcategory_Subcategory 170,0.0030032461509108543
5,cat__static__subcategory_Subcategory 174,0.013250256888568401
5,cat__static__subcategory_Subcategory 175,0.022462211549282074
5,cat__static__subcategory_Subcategory 183,0.0011063800193369389
5,cat__static__subcategory_Subcategory 185,0.006482441443949938
5,cat__static__subcategory_Subcategory 200,0.0020954697392880917
5,cat__static__subcategory_Subcategory 202,5.983425216982141e-05
5,cat__static__subcategory_Subcategory 215,0.0
5,cat__static__subcategory_Subcategory 220,0.004776532296091318
5,cat__static__subcategory_Subcategory 223,0.005794488359242678
5,cat__static__subcategory_Subcategory 224,0.00035355176078155637
5,cat__static__subcategory_Subcategory 229,0.001699051819741726
5,cat__static__subcategory_Subcategory 251,0.0015962909674271941
5,cat__static__subcategory_Subcategory 271,6.843947630841285e-05
5,cat__static__subcategory_Subcategory 275,0.0007497441256418824
5,cat__static__subcategory_Subcategory 28,0.0012148515088483691
5,cat__static__subcategory_Subcategory 289,0.00022249789617490023
5,cat__static__subcategory_Subcategory 29,0.00010041693894891068
5,cat__static__subcategory_Subcategory 3,0.004254408646374941
5,cat__static__subcategory_Subcategory 300,0.007281152531504631
5,cat__static__subcategory_Subcategory 302,0.0
5,cat__static__subcategory_Subcategory 303,0.001435945276170969
5,cat__static__subcategory_Subcategory 31,5.4757016187068075e-05
5,cat__static__subcategory_Subcategory 36,0.0010583755793049932
5,cat__static__subcategory_Subcategory 43,0.0012729433365166187
5,cat__static__subcategory_Subcategory 44,0.0055664777755737305
5,cat__static__subcategory_Subcategory 54,0.0001738165010465309
5,cat__static__subcategory_Subcategory 60,0.00010713726078392938
5,cat__static__subcategory_Subcategory 69,0.004982692189514637
5,cat__static__subcategory_Subcategory 75,0.0014015482738614082
5,cat__static__subcategory_Subcategory 80,0.005239156074821949
5,cat__static__subcategory_Subcategory 82,0.0019568530842661858
5,cat__static__subcategory_Subcategory 9,0.004226979799568653
5,cat__static__subcategory_Subcategory 94,0.00026852742303162813
5,cat__static__subcategory_infrequent_sklearn,0.003834865754470229
5,cat__static__u_symptom_Symptom 10,0.009264804422855377
5,cat__static__u_symptom_Symptom 102,0.0
5,cat__static__u_symptom_Symptom 105,0.0
5,cat__static__u_symptom_Symptom 114,9.137900633504614e-05
5,cat__static__u_symptom_Symptom 115,0.00264376075938344
5,cat__static__u_symptom_Symptom 116,0.00391363212838769
5,cat__static__u_symptom_Symptom 117,0.0003024756151717156
5,cat__static__u_symptom_Symptom 118,0.00011830157018266618
5,cat__static__u_symptom_Symptom 119,0.0024344217963516712
5,cat__static__u_symptom_Symptom 120,0.0037866607308387756
5,cat__static__u_symptom_Symptom 127,0.0013015246950089931
5,cat__static__u_symptom_Symptom 13,0.0
5,cat__static__u_symptom_Symptom 134,0.0005996536347083747
5,cat__static__u_symptom_Symptom 208,0.0016550378641113639
5,cat__static__u_symptom_Symptom 232,0.0009311435278505087
5,cat__static__u_symptom_Symptom 296,0.0018437758553773165
5,cat__static__u_symptom_Symptom 382,0.00012054793478455395
5,cat__static__u_symptom_Symptom 387,0.00012813085049856454
5,cat__static__u_symptom_Symptom 4,0.0005187173373997211
5,cat__static__u_symptom_Symptom 444,0.0
5,cat__static__u_symptom_Symptom 454,0.00109455909114331
5,cat__static__u_symptom_Symptom 455,5.266885636956431e-05
5,cat__static__u_symptom_Symptom 458,0.006015252321958542
5,cat__static__u_symptom_Symptom 462,3.95996066799853e-05
5,cat__static__u_symptom_Symptom 470,0.0006593769649043679
5,cat__static__u_symptom_Symptom 471,5.580779179581441e-05
5,cat__static__u_symptom_Symptom 473,0.0006859804852865636
5,cat__static__u_symptom_Symptom 491,0.006598964333534241
5,cat__static__u_symptom_Symptom 494,0.0001175064971903339
5,cat__static__u_symptom_Symptom 5,0.0
5,cat__static__u_symptom_Symptom 506,0.0
5,cat__static__u_symptom_Symptom 509,0.0003083432966377586
5,cat__static__u_symptom_Symptom 517,0.008816656656563282
5,cat__static__u_symptom_Symptom 532,0.0007255764794535935
5,cat__static__u_symptom_Symptom 534,0.017528953030705452
5,cat__static__u_symptom_Symptom 54,0.0006413340452127159
5,cat__static__u_symptom_Symptom 571,0.001901377341710031
5,cat__static__u_symptom_Symptom 573,0.0012459750287234783
5,cat__static__u_symptom_Symptom 580,0.0005956165841780603
5,cat__static__u_symptom_Symptom 592,0.00012399676779750735
5,cat__static__u_symptom_Symptom 6,0.0005686887889169157
5,cat__static__u_symptom_Symptom 607,7.558149809483439e-05
5,cat__static__u_symptom_Symptom 65,0.0
5,cat__static__u_symptom_Symptom 70,0.00022669810277875513
5,cat__static__u_symptom_Symptom 8,6.057672726456076e-05
5,cat__static__u_symptom_Symptom 86,0.0
5,cat__static__u_symptom_Symptom 87,0.0007851735572330654
5,cat__static__u_symptom_Symptom 9,0.0033838795498013496
5,cat__static__u_symptom___MISSING__,0.015550288371741772
5,cat__static__u_symptom_infrequent_sklearn,0.02664664015173912
5,cat__static__contact_type_Email,0.0
5,cat__static__contact_type_Phone,0.0
5,cat__static__location_Location 108,0.0033324400428682566
5,cat__static__location_Location 111,0.001210076385177672
5,cat__static__location_Location 113,8.231458923546597e-05
5,cat__static__location_Location 125,8.226681529777125e-06
5,cat__static__location_Location 128,0.0005255145370028913
5,cat__static__location_Location 135,0.0020975167863070965
5,cat__static__location_Location 136,0.0012693422613665462
5,cat__static__location_Location 143,0.005282527767121792
5,cat__static__location_Location 15,4.033672666992061e-05
5,cat__static__location_Location 161,0.028638742864131927
5,cat__static__location_Location 165,0.0
5,cat__static__location_Location 173,0.005567778833210468
5,cat__static__location_Location 179,0.003388900775462389
5,cat__static__location_Location 18,0.0006796685047447681
5,cat__static__location_Location 188,0.00029908056603744626
5,cat__static__location_Location 197,4.973946943209739e-06
5,cat__static__location_Location 199,0.0
5,cat__static__location_Location 204,0.01573381945490837
5,cat__static__location_Location 209,0.0
5,cat__static__location_Location 210,0.00017340108752250671
5,cat__static__location_Location 229,0.0
5,cat__static__location_Location 242,0.0
5,cat__static__location_Location 245,8.480918768327683e-05
5,cat__static__location_Location 34,0.0008592602680437267
5,cat__static__location_Location 35,0.0002012508048210293
5,cat__static__location_Location 36,0.0006086787907406688
5,cat__static__location_Location 37,0.0009233389282599092
5,cat__static__location_Location 38,0.000408292340580374
5,cat__static__location_Location 39,0.0
5,cat__static__location_Location 40,0.0
5,cat__static__location_Location 41,0.0003672247985377908
5,cat__static__location_Location 42,0.0034570302814245224
5,cat__static__location_Location 43,0.0003298228548374027
5,cat__static__location_Location 44,0.0
5,cat__static__location_Location 45,9.587166459823493e-06
5,cat__static__location_Location 46,0.0006804160657338798
5,cat__static__location_Location 47,0.0
5,cat__static__location_Location 51,0.0034897851292043924
5,cat__static__location_Location 54,0.0005344643723219633
5,cat__static__location_Location 55,0.0003681628732010722
5,cat__static__location_Location 56,0.0
5,cat__static__location_Location 69,0.002132984111085534
5,cat__static__location_Location 70,0.0020348767284303904
5,cat__static__location_Location 71,0.0007786115747876465
5,cat__static__location_Location 82,0.00034882593899965286
5,cat__static__location_Location 91,0.0003433768870308995
5,cat__static__location_Location 93,0.010878938250243664
5,cat__static__location_Location 96,0.0015155930304899812
5,cat__static__location_Location 97,0.0005023045814596117
5,cat__static__location_infrequent_sklearn,0.013466610573232174
5,cat__static__impact_1 - High,0.0016969703137874603
5,cat__static__impact_2 - Medium,0.004132114816457033
5,cat__static__impact_3 - Low,0.00613139383494854
5,cat__static__urgency_1 - High,0.0027413577772676945
5,cat__static__urgency_2 - Medium,0.002103449311107397
5,cat__static__urgency_3 - Low,0.006925305817276239
5,cat__static__caller_id_Caller 1062,0.00014846296107862145
5,cat__static__caller_id_Caller 1129,0.0037417442072182894
5,cat__static__caller_id_Caller 1182,0.0024537229910492897
5,cat__static__caller_id_Caller 1270,0.0
5,cat__static__caller_id_Caller 1441,7.422902126563713e-05
5,cat__static__caller_id_Caller 1517,0.00012930636876262724
5,cat__static__caller_id_Caller 1519,0.0
5,cat__static__caller_id_Caller 1531,0.0
5,cat__static__caller_id_Caller 1546,0.0006424739840440452
5,cat__static__caller_id_Caller 156,0.0
5,cat__static__caller_id_Caller 1904,0.009501585736870766
5,cat__static__caller_id_Caller 203,0.0011335407616570592
5,cat__static__caller_id_Caller 225,0.00014487087901216
5,cat__static__caller_id_Caller 2377,0.0029159486293792725
5,cat__static__caller_id_Caller 2416,1.0432820999994874e-05
5,cat__static__caller_id_Caller 2435,0.0
5,cat__static__caller_id_Caller 2471,9.088551450986415e-05
5,cat__static__caller_id_Caller 2691,0.00017459697846788913
5,cat__static__caller_id_Caller 298,0.0
5,cat__static__caller_id_Caller 3038,0.0
5,cat__static__caller_id_Caller 3081,0.0016539619537070394
5,cat__static__caller_id_Caller 3136,0.0
5,cat__static__caller_id_Caller 3160,0.0003367622848600149
5,cat__static__caller_id_Caller 318,0.0013399060117080808
5,cat__static__caller_id_Caller 3329,0.00014459174417424947
5,cat__static__caller_id_Caller 337,0.0006951518589630723
5,cat__static__caller_id_Caller 3388,0.0
5,cat__static__caller_id_Caller 3479,0.00012710665760096163
5,cat__static__caller_id_Caller 3763,0.0008674779674038291
5,cat__static__caller_id_Caller 3933,0.0
5,cat__static__caller_id_Caller 3986,0.0003830742498394102
5,cat__static__caller_id_Caller 4316,0.0
5,cat__static__caller_id_Caller 4414,0.0
5,cat__static__caller_id_Caller 4475,0.0003321957483422011
5,cat__static__caller_id_Caller 4514,5.139806307852268e-05
5,cat__static__caller_id_Caller 4710,0.0012713425094261765
5,cat__static__caller_id_Caller 4893,0.0013241204433143139
5,cat__static__caller_id_Caller 501,0.0
5,cat__static__caller_id_Caller 5093,0.0
5,cat__static__caller_id_Caller 512,0.0
5,cat__static__caller_id_Caller 5368,0.0
5,cat__static__caller_id_Caller 671,0.0
5,cat__static__caller_id_Caller 68,0.00023387177498079836
5,cat__static__caller_id_Caller 685,4.8171859816648066e-05
5,cat__static__caller_id_Caller 723,0.0002585479523986578
5,cat__static__caller_id_Caller 92,0.0
5,cat__static__caller_id_Caller 920,0.0
5,cat__static__caller_id_Caller 93,0.0029656109400093555
5,cat__static__caller_id_Caller 944,0.0003085318021476269
5,cat__static__caller_id_infrequent_sklearn,0.0022782229352742434
5,cat__static__opened_by_Opened by  108,0.0009948641527444124
5,cat__static__opened_by_Opened by  131,0.02016885206103325
5,cat__static__opened_by_Opened by  168,0.00045985582983121276
5,cat__static__opened_by_Opened by  17,0.02690686471760273
5,cat__static__opened_by_Opened by  174,0.0
5,cat__static__opened_by_Opened by  180,0.0030145009513944387
5,cat__static__opened_by_Opened by  20,0.00014699781604576856
5,cat__static__opened_by_Opened by  221,0.002046353882178664
5,cat__static__opened_by_Opened by  228,0.0
5,cat__static__opened_by_Opened by  239,0.0006019370630383492
5,cat__static__opened_by_Opened by  24,0.00608437554910779
5,cat__static__opened_by_Opened by  240,0.0
5,cat__static__opened_by_Opened by  242,0.0
5,cat__static__opened_by_Opened by  247,0.0021467716433107853
5,cat__static__opened_by_Opened by  257,0.0
5,cat__static__opened_by_Opened by  267,0.0
5,cat__static__opened_by_Opened by  301,0.0018237594049423933
5,cat__static__opened_by_Opened by  305,0.0006583144422620535
5,cat__static__opened_by_Opened by  325,0.0006143201608210802
5,cat__static__opened_by_Opened by  360,0.0011047178413718939
5,cat__static__opened_by_Opened by  381,0.0
5,cat__static__opened_by_Opened by  386,0.0020747054368257523
5,cat__static__opened_by_Opened by  390,0.006147014442831278
5,cat__static__opened_by_Opened by  397,0.0448506698012352
5,cat__static__opened_by_Opened by  40,0.0016581094823777676
5,cat__static__opened_by_Opened by  402,9.207636321661994e-05
5,cat__static__opened_by_Opened by  433,2.3130538465920836e-05
5,cat__static__opened_by_Opened by  44,0.00027017618413083255
5,cat__static__opened_by_Opened by  443,0.0004433134163264185
5,cat__static__opened_by_Opened by  444,0.0
5,cat__static__opened_by_Opened by  460,8.091724157566205e-05
5,cat__static__opened_by_Opened by  463,0.00035827557439915836
5,cat__static__opened_by_Opened by  468,0.0
5,cat__static__opened_by_Opened by  47,5.1912142225774005e-05
5,cat__static__opened_by_Opened by  500,0.000609174370765686
5,cat__static__opened_by_Opened by  501,0.0012063811300322413
5,cat__static__opened_by_Opened by  512,0.0005747654940932989
5,cat__static__opened_by_Opened by  536,0.0009031949448399246
5,cat__static__opened_by_Opened by  55,0.0035740917082875967
5,cat__static__opened_by_Opened by  58,0.0009029970970004797
5,cat__static__opened_by_Opened by  59,0.0033461665734648705
5,cat__static__opened_by_Opened by  62,0.011704226955771446
5,cat__static__opened_by_Opened by  70,4.316533886594698e-05
5,cat__static__opened_by_Opened by  8,0.0016134093748405576
5,cat__static__opened_by_Opened by  9,0.000466778437839821
5,cat__static__opened_by_Opened by  94,0.0
5,cat__static__opened_by___MISSING__,0.002055719029158354
5,cat__static__opened_by_infrequent_sklearn,0.0013756498228758574
5,cat__static__sys_created_by_Created by 10,0.003949862904846668
5,cat__static__sys_created_by_Created by 101,0.0
5,cat__static__sys_created_by_Created by 107,0.0025937671307474375
5,cat__static__sys_created_by_Created by 108,0.0
5,cat__static__sys_created_by_Created by 109,0.0007060029893182218
5,cat__static__sys_created_by_Created by 113,0.0
5,cat__static__sys_created_by_Created by 114,0.0
5,cat__static__sys_created_by_Created by 12,0.0
5,cat__static__sys_created_by_Created by 120,0.001961310626938939
5,cat__static__sys_created_by_Created by 129,0.0017177205299958587
5,cat__static__sys_created_by_Created by 13,0.012484725564718246
5,cat__static__sys_created_by_Created by 130,0.002513081533834338
5,cat__static__sys_created_by_Created by 140,0.00010144543193746358
5,cat__static__sys_created_by_Created by 158,0.0
5,cat__static__sys_created_by_Created by 167,0.0004988235887140036
5,cat__static__sys_created_by_Created by 169,1.112488371290965e-05
5,cat__static__sys_created_by_Created by 171,0.0007567908032797277
5,cat__static__sys_created_by_Created by 172,0.00012084937770850956
5,cat__static__sys_created_by_Created by 18,0.0005659745656885207
5,cat__static__sys_created_by_Created by 188,0.0
5,cat__static__sys_created_by_Created by 190,0.0
5,cat__static__sys_created_by_Created by 192,6.568759999936447e-05
5,cat__static__sys_created_by_Created by 193,0.0
5,cat__static__sys_created_by_Created by 199,0.0
5,cat__static__sys_created_by_Created by 20,0.0010673474753275514
5,cat__static__sys_created_by_Created by 202,0.0
5,cat__static__sys_created_by_Created by 216,0.003958557732403278
5,cat__static__sys_created_by_Created by 217,2.260086876049172e-05
5,cat__static__sys_created_by_Created by 221,0.0
5,cat__static__sys_created_by_Created by 23,0.0
5,cat__static__sys_created_by_Created by 233,7.49393439036794e-05
5,cat__static__sys_created_by_Created by 25,0.0
5,cat__static__sys_created_by_Created by 30,0.0006683499086648226
5,cat__static__sys_created_by_Created by 31,3.5121964174322784e-05
5,cat__static__sys_created_by_Created by 33,0.006988267879933119
5,cat__static__sys_created_by_Created by 34,0.00041262409649789333
5,cat__static__sys_created_by_Created by 45,0.002106965985149145
5,cat__static__sys_created_by_Created by 47,0.0
5,cat__static__sys_created_by_Created by 5,0.0
5,cat__static__sys_created_by_Created by 52,0.0021668365225195885
5,cat__static__sys_created_by_Created by 6,0.001388331176713109
5,cat__static__sys_created_by_Created by 62,0.012014920823276043
5,cat__static__sys_created_by_Created by 79,0.0
5,cat__static__sys_created_by_Created by 81,0.001973432721570134
5,cat__static__sys_created_by_Created by 89,0.0014746972592547536
5,cat__static__sys_created_by_Created by 98,0.0044840979389846325
5,cat__static__sys_created_by___MISSING__,0.024569043889641762
5,cat__static__sys_created_by_infrequent_sklearn,0.0006753958878107369
5,cat__static__notify_Do Not Notify,0.0
5,cat__static__notify_Send Email,0.0
5,cat__dyn_cat__activity_Active,0.029282739385962486
5,cat__dyn_cat__activity_Awaiting Problem,0.0
5,cat__dyn_cat__activity_Awaiting User Info,0.06793873012065887
5,cat__dyn_cat__activity_New,0.001840010634623468
5,cat__dyn_cat__activity_infrequent_sklearn,0.0
5,cat__dyn_cat__activity_prev_Active,0.0013378448784351349
5,cat__dyn_cat__activity_prev_Awaiting Problem,0.0
5,cat__dyn_cat__activity_prev_Awaiting User Info,0.010559755377471447
5,cat__dyn_cat__activity_prev_New,0.0012771047186106443
5,cat__dyn_cat__activity_prev___MISSING__,0.0
5,cat__dyn_cat__resource_Group 10,0.005757544189691544
5,cat__dyn_cat__resource_Group 12,0.008261815644800663
5,cat__dyn_cat__resource_Group 15,0.0004434883303474635
5,cat__dyn_cat__resource_Group 19,0.00028765961178578436
5,cat__dyn_cat__resource_Group 20,0.01977570541203022
5,cat__dyn_cat__resource_Group 21,0.0
5,cat__dyn_cat__resource_Group 22,0.005383225157856941
5,cat__dyn_cat__resource_Group 23,0.039373818784952164
5,cat__dyn_cat__resource_Group 24,0.045423246920108795
5,cat__dyn_cat__resource_Group 25,0.0036034658551216125
5,cat__dyn_cat__resource_Group 27,0.0197468064725399
5,cat__dyn_cat__resource_Group 28,0.01630380004644394
5,cat__dyn_cat__resource_Group 29,0.01087078545242548
5,cat__dyn_cat__resource_Group 3,0.00021996867144480348
5,cat__dyn_cat__resource_Group 30,0.003666526172310114
5,cat__dyn_cat__resource_Group 31,0.000749280909076333
5,cat__dyn_cat__resource_Group 33,0.0014386869734153152
5,cat__dyn_cat__resource_Group 34,0.00034804033930413425
5,cat__dyn_cat__resource_Group 37,0.007627782411873341
5,cat__dyn_cat__resource_Group 39,0.02822381816804409
5,cat__dyn_cat__resource_Group 46,0.00043416651897132397
5,cat__dyn_cat__resource_Group 47,0.0
5,cat__dyn_cat__resource_Group 48,0.0011019872035831213
5,cat__dyn_cat__resource_Group 49,0.0
5,cat__dyn_cat__resource_Group 5,0.0
5,cat__dyn_cat__resource_Group 50,0.0
5,cat__dyn_cat__resource_Group 51,0.00029234070098027587
5,cat__dyn_cat__resource_Group 53,0.0
5,cat__dyn_cat__resource_Group 54,0.003056600457057357
5,cat__dyn_cat__resource_Group 55,0.0001452868600608781
5,cat__dyn_cat__resource_Group 56,0.0
5,cat__dyn_cat__resource_Group 57,0.006464810576289892
5,cat__dyn_cat__resource_Group 58,0.003087554359808564
5,cat__dyn_cat__resource_Group 6,0.00031781778670847416
5,cat__dyn_cat__resource_Group 62,0.0017607153858989477
5,cat__dyn_cat__resource_Group 64,0.00029976325458846986
5,cat__dyn_cat__resource_Group 65,0.00013311492512002587
5,cat__dyn_cat__resource_Group 66,0.003582059172913432
5,cat__dyn_cat__resource_Group 69,3.689688310259953e-05
5,cat__dyn_cat__resource_Group 70,0.030747411772608757
5,cat__dyn_cat__resource_Group 72,0.0364978201687336
5,cat__dyn_cat__resource_Group 73,0.00907720997929573
5,cat__dyn_cat__resource_Group 74,0.0006714212941005826
5,cat__dyn_cat__resource_Group 75,0.002556266263127327
5,cat__dyn_cat__resource_Group 76,0.02103022299706936
5,cat__dyn_cat__resource_Group 77,0.0
5,cat__dyn_cat__resource_Group 81,0.0
5,cat__dyn_cat__resource_Group 9,0.01025801058858633
5,cat__dyn_cat__resource___MISSING__,0.047750938683748245
5,cat__dyn_cat__resource_infrequent_sklearn,0.00042645016219466925
6,num__num__k,0.0034939851611852646
6,num__num__n_distinct_activities,0.016750257462263107
6,num__num__n_distinct_resources,0.0168941468000412
6,num__num__n_resource_changes,0.01635049097239971
6,num__num__n_activity_repeats,0.006034309975802898
6,num__num__n_waiting_events,0.0066232504323124886
6,num__num__frac_waiting,0.007186607923358679
6,num__num__last_gap_h,0.008448152802884579
6,num__num__max_gap_h,0.472402960062027
6,num__num__elapsed_h,1.3611873388290405
6,num__num__log_elapsed_h,0.27176693081855774
6,num__num__mean_gap_h,0.08537746220827103
6,num__num__hour_of_k,0.039476774632930756
6,num__num__dow_of_k,0.04521620646119118
6,num__num__arrivals_24h,0.13799987733364105
6,num__num__arrivals_7d,0.5869616866111755
6,num__static__opened_hour,0.060236211866140366
6,num__static__opened_dow,0.16679109632968903
6,num__static__opened_is_offhours,0.005572335794568062
6,num__dyn_num__reassignment_count,0.02946344204246998
6,num__dyn_num__reopen_count,0.0012322358088567853
6,num__dyn_num__sys_mod_count,0.0051043350249528885
6,num__dyn_cat__assigned_to_known,0.04304581508040428
6,num__static__knowledge,0.20713907480239868
6,num__static__u_priority_confirmation,0.0
6,num__static__cmdb_ci_known,8.395710756303743e-05
6,cat__dyn_cat__priority_1 - Critical,0.08193536102771759
6,cat__dyn_cat__priority_2 - High,0.1549021303653717
6,cat__dyn_cat__priority_3 - Moderate,0.09227070957422256
6,cat__dyn_cat__priority_4 - Low,0.13432008028030396
6,cat__static__category_Category 13,0.002023308537900448
6,cat__static__category_Category 17,2.4271621441585012e-05
6,cat__static__category_Category 19,6.608776311622933e-05
6,cat__static__category_Category 20,0.004981896374374628
6,cat__static__category_Category 22,0.0
6,cat__static__category_Category 23,0.0030507915653288364
6,cat__static__category_Category 24,0.012029089033603668
6,cat__static__category_Category 26,0.01113962009549141
6,cat__static__category_Category 28,0.0008447515428997576
6,cat__static__category_Category 32,0.0027563192415982485
6,cat__static__category_Category 34,0.0011797643965110183
6,cat__static__category_Category 35,7.137269858503714e-05
6,cat__static__category_Category 37,0.004275149200111628
6,cat__static__category_Category 38,2.295417471032124e-05
6,cat__static__category_Category 40,0.0015528382500633597
6,cat__static__category_Category 41,0.0
6,cat__static__category_Category 42,0.005110427737236023
6,cat__static__category_Category 43,0.0023007839918136597
6,cat__static__category_Category 44,0.0011371640721336007
6,cat__static__category_Category 45,0.004818265326321125
6,cat__static__category_Category 46,0.03134958818554878
6,cat__static__category_Category 51,0.0016498634358868003
6,cat__static__category_Category 53,0.0020139538682997227
6,cat__static__category_Category 55,0.00015880887804087251
6,cat__static__category_Category 57,0.0174363125115633
6,cat__static__category_Category 61,0.003955051768571138
6,cat__static__category_Category 63,0.0
6,cat__static__category_Category 7,0.0
6,cat__static__category_Category 8,0.00027340761153027415
6,cat__static__category_Category 9,0.0117269242182374
6,cat__static__category_infrequent_sklearn,0.002938353456556797
6,cat__static__subcategory_Subcategory 103,0.004837098531424999
6,cat__static__subcategory_Subcategory 107,0.0
6,cat__static__subcategory_Subcategory 114,0.0012714990880340338
6,cat__static__subcategory_Subcategory 117,0.0016856661532074213
6,cat__static__subcategory_Subcategory 123,0.0004775790439452976
6,cat__static__subcategory_Subcategory 125,0.0001528360298834741
6,cat__static__subcategory_Subcategory 130,8.73519602464512e-05
6,cat__static__subcategory_Subcategory 134,5.218543446972035e-05
6,cat__static__subcategory_Subcategory 135,0.002172567183151841
6,cat__static__subcategory_Subcategory 150,0.006174623500555754
6,cat__static__subcategory_Subcategory 154,3.4846700145862997e-05
6,cat__static__subcategory_Subcategory 16,0.00014572385407518595
6,cat__static__subcategory_Subcategory 163,0.0036441683769226074
6,cat__static__subcategory_Subcategory 164,0.0019940200727432966
6,cat__static__subcategory_Subcategory 168,0.00017938610108103603
6,cat__static__subcategory_Subcategory 170,0.002901949919760227
6,cat__static__subcategory_Subcategory 174,0.014425364322960377
6,cat__static__subcategory_Subcategory 175,0.022938167676329613
6,cat__static__subcategory_Subcategory 183,0.0011002823011949658
6,cat__static__subcategory_Subcategory 185,0.007055437192320824
6,cat__static__subcategory_Subcategory 200,0.0020534773357212543
6,cat__static__subcategory_Subcategory 202,5.772805889137089e-05
6,cat__static__subcategory_Subcategory 215,0.0
6,cat__static__subcategory_Subcategory 220,0.004336618352681398
6,cat__static__subcategory_Subcategory 223,0.004736932460218668
6,cat__static__subcategory_Subcategory 224,0.0003515507560223341
6,cat__static__subcategory_Subcategory 229,0.0016423165798187256
6,cat__static__subcategory_Subcategory 251,0.0009875447722151875
6,cat__static__subcategory_Subcategory 271,9.302212856709957e-05
6,cat__static__subcategory_Subcategory 275,0.00042772828601300716
6,cat__static__subcategory_Subcategory 28,0.0011872043833136559
6,cat__static__subcategory_Subcategory 289,0.00021036010002717376
6,cat__static__subcategory_Subcategory 29,0.00022694356448482722
6,cat__static__subcategory_Subcategory 3,0.0034971702843904495
6,cat__static__subcategory_Subcategory 300,0.004993842449039221
6,cat__static__subcategory_Subcategory 302,0.0
6,cat__static__subcategory_Subcategory 303,0.002598242834210396
6,cat__static__subcategory_Subcategory 31,4.1259620047640055e-05
6,cat__static__subcategory_Subcategory 36,0.001080393441952765
6,cat__static__subcategory_Subcategory 43,0.0012275943299755454
6,cat__static__subcategory_Subcategory 44,0.0057782139629125595
6,cat__static__subcategory_Subcategory 54,0.0001776210847310722
6,cat__static__subcategory_Subcategory 60,0.00010800657764775679
6,cat__static__subcategory_Subcategory 69,0.007874258793890476
